,IDsensore,DataOra,Misura,Valido
4934,8140,2018-07-29 19:00:00.000,25.7,100
4935,8140,2018-07-29 20:00:00.000,23.6,100
4936,8140,2018-07-29 21:00:00.000,22.2,100
4937,8140,2018-07-29 22:00:00.000,21.6,100
4938,8140,2018-07-29 23:00:00.000,21.3,100
4939,8140,2018-07-30 00:00:00.000,21.0,100
4940,8140,2018-07-30 01:00:00.000,22.0,100
4941,8140,2018-07-30 02:00:00.000,22.9,100
4942,8140,2018-07-30 03:00:00.000,22.0,100
4943,8140,2018-07-30 04:00:00.000,21.0,100
4944,8140,2018-07-30 05:00:00.000,20.7,100
4945,8140,2018-07-30 06:00:00.000,21.1,100
4946,8140,2018-07-30 07:00:00.000,22.9,100
4947,8140,2018-07-30 08:00:00.000,24.6,100
4948,8140,2018-07-30 09:00:00.000,27.2,100
4949,8140,2018-07-30 10:00:00.000,28.4,100
4950,8140,2018-07-30 11:00:00.000,28.9,100
4951,8140,2018-07-30 12:00:00.000,29.8,100
4952,8140,2018-07-30 13:00:00.000,30.5,100
4953,8140,2018-07-30 14:00:00.000,31.1,100
4954,8140,2018-07-30 15:00:00.000,30.7,100
4955,8140,2018-07-30 16:00:00.000,30.9,100
4956,8140,2018-07-30 17:00:00.000,29.8,100
4957,8140,2018-07-30 18:00:00.000,29.1,100
4958,8140,2018-07-30 19:00:00.000,27.3,100
4959,8140,2018-07-30 20:00:00.000,25.8,100
4960,8140,2018-07-30 21:00:00.000,24.4,100
4961,8140,2018-07-30 22:00:00.000,23.5,100
4962,8140,2018-07-30 23:00:00.000,23.6,100
4963,8140,2018-07-31 00:00:00.000,23.3,100
4964,8140,2018-07-31 01:00:00.000,23.4,100
4965,8140,2018-07-31 02:00:00.000,23.5,100
4966,8140,2018-07-31 03:00:00.000,23.3,100
4967,8140,2018-07-31 04:00:00.000,22.3,100
4968,8140,2018-07-31 05:00:00.000,21.8,100
4969,8140,2018-07-31 06:00:00.000,21.9,100
4970,8140,2018-07-31 07:00:00.000,22.5,100
4971,8140,2018-07-31 08:00:00.000,25.1,100
4972,8140,2018-07-31 09:00:00.000,27.9,100
4973,8140,2018-07-31 10:00:00.000,29.1,100
4974,8140,2018-07-31 11:00:00.000,29.9,100
4975,8140,2018-07-31 12:00:00.000,30.5,100
4976,8140,2018-07-31 13:00:00.000,31.1,100
4977,8140,2018-07-31 14:00:00.000,31.6,100
4978,8140,2018-07-31 15:00:00.000,31.5,100
4979,8140,2018-07-31 16:00:00.000,31.4,100
4980,8140,2018-07-31 17:00:00.000,31.3,100
4981,8140,2018-07-31 18:00:00.000,30.9,100
4982,8140,2018-07-31 19:00:00.000,29.6,100
4983,8140,2018-07-31 20:00:00.000,28.0,100
4984,8140,2018-07-31 21:00:00.000,26.9,100
4985,8140,2018-07-31 22:00:00.000,25.9,100
4986,8140,2018-07-31 23:00:00.000,25.3,100
4987,8140,2018-08-01 00:00:00.000,25.2,100
4988,8140,2018-08-01 01:00:00.000,24.9,100
4989,8140,2018-08-01 02:00:00.000,24.0,100
4990,8140,2018-08-01 03:00:00.000,24.1,100
4991,8140,2018-08-01 04:00:00.000,23.5,100
4992,8140,2018-08-01 05:00:00.000,23.8,100
4993,8140,2018-08-01 06:00:00.000,23.6,100
4994,8140,2018-08-01 07:00:00.000,24.6,100
4995,8140,2018-08-01 08:00:00.000,25.9,100
4996,8140,2018-08-01 09:00:00.000,27.7,100
4997,8140,2018-08-01 10:00:00.000,29.8,100
4998,8140,2018-08-01 11:00:00.000,30.9,100
4999,8140,2018-08-01 12:00:00.000,31.5,100
5000,8140,2018-08-01 13:00:00.000,32.1,100
5001,8140,2018-08-01 14:00:00.000,32.8,100
5002,8140,2018-08-01 15:00:00.000,32.3,100
5003,8140,2018-08-01 16:00:00.000,31.8,100
5004,8140,2018-08-01 17:00:00.000,31.4,100
5005,8140,2018-08-01 18:00:00.000,30.7,100
5006,8140,2018-08-01 19:00:00.000,28.0,100
5007,8140,2018-08-01 20:00:00.000,26.3,100
5008,8140,2018-08-01 21:00:00.000,26.1,100
5009,8140,2018-08-01 22:00:00.000,25.2,100
5010,8140,2018-08-01 23:00:00.000,24.6,100
5011,8140,2018-08-02 00:00:00.000,25.8,100
5012,8140,2018-08-02 01:00:00.000,25.9,100
5013,8140,2018-08-02 02:00:00.000,24.5,100
5014,8140,2018-08-02 03:00:00.000,24.1,100
5015,8140,2018-08-02 04:00:00.000,23.0,100
5016,8140,2018-08-02 05:00:00.000,22.2,100
5017,8140,2018-08-02 06:00:00.000,23.0,100
5018,8140,2018-08-02 07:00:00.000,23.4,100
5019,8140,2018-08-02 08:00:00.000,23.1,100
5020,8140,2018-08-02 09:00:00.000,24.0,100
5021,8140,2018-08-02 10:00:00.000,26.7,100
5022,8140,2018-08-02 11:00:00.000,28.4,100
5023,8140,2018-08-02 12:00:00.000,28.9,100
5024,8140,2018-08-02 13:00:00.000,29.6,100
5025,8140,2018-08-02 14:00:00.000,30.3,100
5026,8140,2018-08-02 15:00:00.000,30.2,100
5027,8140,2018-08-02 16:00:00.000,29.9,100
5028,8140,2018-08-02 17:00:00.000,29.6,100
5029,8140,2018-08-02 18:00:00.000,27.8,100
5030,8140,2018-08-02 19:00:00.000,26.3,100
5031,8140,2018-08-02 20:00:00.000,24.4,100
5032,8140,2018-08-02 21:00:00.000,23.4,100
5033,8140,2018-08-02 22:00:00.000,24.8,100
5034,8140,2018-08-02 23:00:00.000,22.9,100
5035,8140,2018-08-03 00:00:00.000,20.5,100
5036,8140,2018-08-03 01:00:00.000,21.2,100
5037,8140,2018-08-03 02:00:00.000,21.9,100
5038,8140,2018-08-03 03:00:00.000,22.5,100
5039,8140,2018-08-03 04:00:00.000,22.3,100
5040,8140,2018-08-03 05:00:00.000,21.7,100
5041,8140,2018-08-03 06:00:00.000,21.7,100
5042,8140,2018-08-03 07:00:00.000,21.9,100
5043,8140,2018-08-03 08:00:00.000,24.3,100
5044,8140,2018-08-03 09:00:00.000,26.9,100
5045,8140,2018-08-03 10:00:00.000,28.0,100
5046,8140,2018-08-03 11:00:00.000,28.6,100
5047,8140,2018-08-03 12:00:00.000,28.6,100
5048,8140,2018-08-03 13:00:00.000,29.8,100
5049,8140,2018-08-03 14:00:00.000,30.1,100
5050,8140,2018-08-03 15:00:00.000,31.3,100
5051,8140,2018-08-03 16:00:00.000,31.0,100
5052,8140,2018-08-03 17:00:00.000,29.9,100
5053,8140,2018-08-03 18:00:00.000,28.8,100
5054,8140,2018-08-03 19:00:00.000,27.0,100
5055,8140,2018-08-03 20:00:00.000,25.1,100
5056,8140,2018-08-03 21:00:00.000,23.9,100
5057,8140,2018-08-03 22:00:00.000,23.3,100
5058,8140,2018-08-03 23:00:00.000,23.4,100
5059,8140,2018-08-04 00:00:00.000,23.5,100
5060,8140,2018-08-04 01:00:00.000,21.7,100
5061,8140,2018-08-04 02:00:00.000,19.9,100
5062,8140,2018-08-04 03:00:00.000,19.6,100
5063,8140,2018-08-04 04:00:00.000,19.0,100
5064,8140,2018-08-04 05:00:00.000,19.2,100
5065,8140,2018-08-04 06:00:00.000,20.1,100
5066,8140,2018-08-04 07:00:00.000,20.7,100
5067,8140,2018-08-04 08:00:00.000,23.4,100
5068,8140,2018-08-04 09:00:00.000,26.1,100
5069,8140,2018-08-04 10:00:00.000,27.8,100
5070,8140,2018-08-04 11:00:00.000,28.8,100
5071,8140,2018-08-04 12:00:00.000,29.7,100
5072,8140,2018-08-04 13:00:00.000,30.3,100
5073,8140,2018-08-04 14:00:00.000,30.7,100
5074,8140,2018-08-04 15:00:00.000,30.8,100
5075,8140,2018-08-04 16:00:00.000,29.1,100
5076,8140,2018-08-04 17:00:00.000,28.5,100
5077,8140,2018-08-04 18:00:00.000,27.5,100
5078,8140,2018-08-04 19:00:00.000,26.0,100
5079,8140,2018-08-04 20:00:00.000,24.9,100
5080,8140,2018-08-04 21:00:00.000,24.8,100
5081,8140,2018-08-04 22:00:00.000,24.7,100
5082,8140,2018-08-04 23:00:00.000,23.7,100
5083,8140,2018-08-05 00:00:00.000,21.9,100
5084,8140,2018-08-05 01:00:00.000,20.8,100
5085,8140,2018-08-05 02:00:00.000,20.5,100
5086,8140,2018-08-05 03:00:00.000,21.3,100
5087,8140,2018-08-05 04:00:00.000,21.4,100
5088,8140,2018-08-05 05:00:00.000,21.5,100
5089,8140,2018-08-05 06:00:00.000,20.9,100
5090,8140,2018-08-05 07:00:00.000,21.5,100
5091,8140,2018-08-05 08:00:00.000,23.8,100
5092,8140,2018-08-05 09:00:00.000,26.8,100
5093,8140,2018-08-05 10:00:00.000,28.3,100
5094,8140,2018-08-05 11:00:00.000,29.1,0
5095,8140,2018-08-05 12:00:00.000,30.1,0
5096,8140,2018-08-05 13:00:00.000,30.8,100
5097,8140,2018-08-05 14:00:00.000,31.5,100
5098,8140,2018-08-05 15:00:00.000,31.7,100
5099,8140,2018-08-05 16:00:00.000,31.6,100
5100,8140,2018-08-05 17:00:00.000,30.9,100
5101,8140,2018-08-05 18:00:00.000,28.8,100
5102,8140,2018-08-05 19:00:00.000,27.4,100
5103,8140,2018-08-05 20:00:00.000,25.6,100
5104,8140,2018-08-05 21:00:00.000,24.3,100
5105,8140,2018-08-05 22:00:00.000,23.6,100
5106,8140,2018-08-05 23:00:00.000,23.6,100
5107,8140,2018-08-06 00:00:00.000,23.9,100
5108,8140,2018-08-06 01:00:00.000,24.2,100
5109,8140,2018-08-06 02:00:00.000,24.1,100
5110,8140,2018-08-06 03:00:00.000,22.8,100
5111,8140,2018-08-06 04:00:00.000,23.5,100
5112,8140,2018-08-06 05:00:00.000,23.6,100
5113,8140,2018-08-06 06:00:00.000,23.4,100
5114,8140,2018-08-06 07:00:00.000,23.6,100
5115,8140,2018-08-06 08:00:00.000,24.6,100
5116,8140,2018-08-06 09:00:00.000,26.1,100
5117,8140,2018-08-06 10:00:00.000,27.9,100
5118,8140,2018-08-06 11:00:00.000,28.9,100
5119,8140,2018-08-06 12:00:00.000,30.3,100
5120,8140,2018-08-06 13:00:00.000,31.1,100
5121,8140,2018-08-06 14:00:00.000,31.4,100
5122,8140,2018-08-06 15:00:00.000,31.9,100
5123,8140,2018-08-06 16:00:00.000,31.9,100
5124,8140,2018-08-06 17:00:00.000,31.3,100
5125,8140,2018-08-06 18:00:00.000,29.0,100
5126,8140,2018-08-06 19:00:00.000,27.4,100
5127,8140,2018-08-06 20:00:00.000,25.1,100
5128,8140,2018-08-06 21:00:00.000,24.0,100
5129,8140,2018-08-06 22:00:00.000,24.0,100
5130,8140,2018-08-06 23:00:00.000,24.5,100
5131,8140,2018-08-07 00:00:00.000,24.0,100
5132,8140,2018-08-07 01:00:00.000,23.7,100
5133,8140,2018-08-07 02:00:00.000,22.8,100
5134,8140,2018-08-07 03:00:00.000,21.9,100
5135,8140,2018-08-07 04:00:00.000,21.5,100
5136,8140,2018-08-07 05:00:00.000,21.4,100
5137,8140,2018-08-07 06:00:00.000,21.9,100
5138,8140,2018-08-07 07:00:00.000,22.8,100
5139,8140,2018-08-07 08:00:00.000,24.6,100
5140,8140,2018-08-07 09:00:00.000,26.6,100
5141,8140,2018-08-07 10:00:00.000,27.0,100
5142,8140,2018-08-07 11:00:00.000,28.2,100
5143,8140,2018-08-07 12:00:00.000,29.1,100
5144,8140,2018-08-07 13:00:00.000,30.0,100
5145,8140,2018-08-07 14:00:00.000,30.7,100
5146,8140,2018-08-07 15:00:00.000,30.9,100
5147,8140,2018-08-07 16:00:00.000,30.8,100
5148,8140,2018-08-07 17:00:00.000,30.7,100
5149,8140,2018-08-07 18:00:00.000,29.2,100
5150,8140,2018-08-07 19:00:00.000,27.3,100
5151,8140,2018-08-07 20:00:00.000,25.3,100
5152,8140,2018-08-07 21:00:00.000,23.3,100
5153,8140,2018-08-07 22:00:00.000,22.7,100
5154,8140,2018-08-07 23:00:00.000,22.4,100
5155,8140,2018-08-08 00:00:00.000,22.1,100
5156,8140,2018-08-08 01:00:00.000,21.9,100
5157,8140,2018-08-08 02:00:00.000,21.5,100
5158,8140,2018-08-08 03:00:00.000,21.1,100
5159,8140,2018-08-08 04:00:00.000,21.1,100
5160,8140,2018-08-08 05:00:00.000,20.8,100
5161,8140,2018-08-08 06:00:00.000,21.6,100
5162,8140,2018-08-08 07:00:00.000,22.0,100
5163,8140,2018-08-08 08:00:00.000,24.2,100
5164,8140,2018-08-08 09:00:00.000,26.3,100
5165,8140,2018-08-08 10:00:00.000,26.9,100
5166,8140,2018-08-08 11:00:00.000,27.2,100
5167,8140,2018-08-08 12:00:00.000,28.1,100
5168,8140,2018-08-08 13:00:00.000,28.1,100
5169,8140,2018-08-08 14:00:00.000,29.7,100
5170,8140,2018-08-08 15:00:00.000,30.0,100
5171,8140,2018-08-08 16:00:00.000,29.9,100
5172,8140,2018-08-08 17:00:00.000,28.8,100
5173,8140,2018-08-08 18:00:00.000,28.1,100
5174,8140,2018-08-08 19:00:00.000,26.3,100
5175,8140,2018-08-08 20:00:00.000,24.0,100
5176,8140,2018-08-08 21:00:00.000,22.8,100
5177,8140,2018-08-08 22:00:00.000,22.2,100
5178,8140,2018-08-08 23:00:00.000,21.6,100
5179,8140,2018-08-09 00:00:00.000,21.5,100
5180,8140,2018-08-09 01:00:00.000,21.4,100
5181,8140,2018-08-09 02:00:00.000,21.4,100
5182,8140,2018-08-09 03:00:00.000,21.0,100
5183,8140,2018-08-09 04:00:00.000,21.0,100
5184,8140,2018-08-09 05:00:00.000,20.8,100
5185,8140,2018-08-09 06:00:00.000,21.4,100
5186,8140,2018-08-09 07:00:00.000,22.3,100
5187,8140,2018-08-09 08:00:00.000,23.8,100
5188,8140,2018-08-09 09:00:00.000,25.7,100
5189,8140,2018-08-09 10:00:00.000,26.8,100
5190,8140,2018-08-09 11:00:00.000,27.1,100
5191,8140,2018-08-09 12:00:00.000,28.0,100
5192,8140,2018-08-09 13:00:00.000,27.9,100
5193,8140,2018-08-09 14:00:00.000,29.3,100
5194,8140,2018-08-09 15:00:00.000,29.5,100
5195,8140,2018-08-09 16:00:00.000,30.3,100
5196,8140,2018-08-09 17:00:00.000,30.2,100
5197,8140,2018-08-09 18:00:00.000,27.9,100
5198,8140,2018-08-09 19:00:00.000,25.8,100
5199,8140,2018-08-09 20:00:00.000,19.1,100
5200,8140,2018-08-09 21:00:00.000,18.2,100
5201,8140,2018-08-09 22:00:00.000,18.6,100
5202,8140,2018-08-09 23:00:00.000,18.4,100
5203,8140,2018-08-10 00:00:00.000,18.8,100
5204,8140,2018-08-10 01:00:00.000,18.9,100
5205,8140,2018-08-10 02:00:00.000,18.4,100
5206,8140,2018-08-10 03:00:00.000,18.9,100
5207,8140,2018-08-10 04:00:00.000,19.2,100
5208,8140,2018-08-10 05:00:00.000,18.3,100
5209,8140,2018-08-10 06:00:00.000,18.2,100
5210,8140,2018-08-10 07:00:00.000,19.6,100
5211,8140,2018-08-10 08:00:00.000,20.6,100
5212,8140,2018-08-10 09:00:00.000,22.2,100
5213,8140,2018-08-10 10:00:00.000,24.1,100
5214,8140,2018-08-10 11:00:00.000,24.6,100
5215,8140,2018-08-10 12:00:00.000,25.8,100
5216,8140,2018-08-10 13:00:00.000,26.7,100
5217,8140,2018-08-10 14:00:00.000,27.2,100
5218,8140,2018-08-10 15:00:00.000,28.1,100
5219,8140,2018-08-10 16:00:00.000,27.9,100
5220,8140,2018-08-10 17:00:00.000,27.6,100
5221,8140,2018-08-10 18:00:00.000,26.2,100
5222,8140,2018-08-10 19:00:00.000,24.6,100
5223,8140,2018-08-10 20:00:00.000,22.3,100
5224,8140,2018-08-10 21:00:00.000,21.1,100
5225,8140,2018-08-10 22:00:00.000,20.5,100
5226,8140,2018-08-10 23:00:00.000,20.1,100
5227,8140,2018-08-11 00:00:00.000,19.9,100
5228,8140,2018-08-11 01:00:00.000,19.9,100
5229,8140,2018-08-11 02:00:00.000,19.9,100
5230,8140,2018-08-11 03:00:00.000,19.9,100
5231,8140,2018-08-11 04:00:00.000,20.3,100
5232,8140,2018-08-11 05:00:00.000,20.3,100
5233,8140,2018-08-11 06:00:00.000,19.5,100
5234,8140,2018-08-11 07:00:00.000,20.4,100
5235,8140,2018-08-11 08:00:00.000,22.8,100
5236,8140,2018-08-11 09:00:00.000,25.0,100
5237,8140,2018-08-11 10:00:00.000,25.3,100
5238,8140,2018-08-11 11:00:00.000,26.9,100
5239,8140,2018-08-11 12:00:00.000,27.1,100
5240,8140,2018-08-11 13:00:00.000,27.3,100
5241,8140,2018-08-11 14:00:00.000,26.3,100
5242,8140,2018-08-11 15:00:00.000,26.2,100
5243,8140,2018-08-11 16:00:00.000,26.4,100
5244,8140,2018-08-11 17:00:00.000,26.8,100
5245,8140,2018-08-11 18:00:00.000,25.4,100
5246,8140,2018-08-11 19:00:00.000,23.9,100
5247,8140,2018-08-11 20:00:00.000,22.1,100
5248,8140,2018-08-11 21:00:00.000,20.7,100
5249,8140,2018-08-11 22:00:00.000,20.9,100
5250,8140,2018-08-11 23:00:00.000,21.2,100
5251,8140,2018-08-12 00:00:00.000,20.9,100
5252,8140,2018-08-12 01:00:00.000,20.4,100
5253,8140,2018-08-12 02:00:00.000,20.3,100
5254,8140,2018-08-12 03:00:00.000,19.8,100
5255,8140,2018-08-12 04:00:00.000,19.8,100
5256,8140,2018-08-12 05:00:00.000,20.1,100
5257,8140,2018-08-12 06:00:00.000,20.4,100
5258,8140,2018-08-12 07:00:00.000,21.4,100
5259,8140,2018-08-12 08:00:00.000,22.4,100
5260,8140,2018-08-12 09:00:00.000,24.3,100
5261,8140,2018-08-12 10:00:00.000,24.9,100
5262,8140,2018-08-12 11:00:00.000,26.0,0
5263,8140,2018-08-12 12:00:00.000,26.9,0
5264,8140,2018-08-12 13:00:00.000,27.5,100
5265,8140,2018-08-12 14:00:00.000,27.7,100
5266,8140,2018-08-12 15:00:00.000,28.0,100
5267,8140,2018-08-12 16:00:00.000,27.1,100
5268,8140,2018-08-12 17:00:00.000,23.8,100
5269,8140,2018-08-12 18:00:00.000,19.6,100
5270,8140,2018-08-12 19:00:00.000,18.8,100
5271,8140,2018-08-12 20:00:00.000,18.9,100
5272,8140,2018-08-12 21:00:00.000,18.5,100
5273,8140,2018-08-12 22:00:00.000,18.1,100
5274,8140,2018-08-12 23:00:00.000,18.0,100
5275,8140,2018-08-13 01:00:00.000,18.1,100
5276,8140,2018-08-13 02:00:00.000,18.1,100
5277,8140,2018-08-13 03:00:00.000,18.2,100
5278,8140,2018-08-13 04:00:00.000,17.9,100
5279,8140,2018-08-13 05:00:00.000,17.6,100
5280,8140,2018-08-13 06:00:00.000,18.3,100
5281,8140,2018-08-13 07:00:00.000,18.5,100
5282,8140,2018-08-13 08:00:00.000,20.8,100
5283,8140,2018-08-13 09:00:00.000,22.7,100
5284,8140,2018-08-13 10:00:00.000,24.6,100
5285,8140,2018-08-13 11:00:00.000,25.4,100
5286,8140,2018-08-13 12:00:00.000,25.8,100
5287,8140,2018-08-13 13:00:00.000,26.6,100
5288,8140,2018-08-13 14:00:00.000,26.5,100
5289,8140,2018-08-13 15:00:00.000,26.6,100
5290,8140,2018-08-13 16:00:00.000,26.2,100
5291,8140,2018-08-13 17:00:00.000,25.1,100
5292,8140,2018-08-13 18:00:00.000,22.0,100
5293,8140,2018-08-13 19:00:00.000,19.5,100
5294,8140,2018-08-13 20:00:00.000,18.5,100
5295,8140,2018-08-13 21:00:00.000,18.7,100
5296,8140,2018-08-13 22:00:00.000,18.6,100
5297,8140,2018-08-13 23:00:00.000,17.6,100
5298,8140,2018-08-14 00:00:00.000,16.9,100
5299,8140,2018-08-14 01:00:00.000,16.6,100
5300,8140,2018-08-14 02:00:00.000,16.4,100
5301,8140,2018-08-14 03:00:00.000,16.7,100
5302,8140,2018-08-14 04:00:00.000,17.4,100
5303,8140,2018-08-14 05:00:00.000,18.0,100
5304,8140,2018-08-14 06:00:00.000,17.5,100
5305,8140,2018-08-14 07:00:00.000,18.1,100
5306,8140,2018-08-14 08:00:00.000,18.9,100
5307,8140,2018-08-14 09:00:00.000,19.8,100
5308,8140,2018-08-14 10:00:00.000,20.6,100
5309,8140,2018-08-14 11:00:00.000,22.1,100
5310,8140,2018-08-14 12:00:00.000,23.9,100
5311,8140,2018-08-14 13:00:00.000,22.9,100
5312,8140,2018-08-14 14:00:00.000,22.4,100
5313,8140,2018-08-14 15:00:00.000,21.8,100
5314,8140,2018-08-14 16:00:00.000,21.4,100
5315,8140,2018-08-14 17:00:00.000,21.4,100
5316,8140,2018-08-14 18:00:00.000,21.4,100
5317,8140,2018-08-14 19:00:00.000,21.2,100
5318,8140,2018-08-14 20:00:00.000,20.3,100
5319,8140,2018-08-14 21:00:00.000,19.4,100
5320,8140,2018-08-14 22:00:00.000,19.8,100
5321,8140,2018-08-14 23:00:00.000,20.3,100
5322,8140,2018-08-15 00:00:00.000,19.1,100
5323,8140,2018-08-15 01:00:00.000,18.1,100
5324,8140,2018-08-15 02:00:00.000,17.3,100
5325,8140,2018-08-15 03:00:00.000,16.6,100
5326,8140,2018-08-15 04:00:00.000,16.3,100
5327,8140,2018-08-15 05:00:00.000,16.0,100
5328,8140,2018-08-15 06:00:00.000,16.5,100
5329,8140,2018-08-15 07:00:00.000,17.9,100
5330,8140,2018-08-15 08:00:00.000,20.3,100
5331,8140,2018-08-15 09:00:00.000,22.7,100
5332,8140,2018-08-15 10:00:00.000,23.9,100
5333,8140,2018-08-15 11:00:00.000,25.0,100
5334,8140,2018-08-15 12:00:00.000,26.0,100
5335,8140,2018-08-15 13:00:00.000,25.9,100
5336,8140,2018-08-15 14:00:00.000,26.5,100
5337,8140,2018-08-15 15:00:00.000,26.2,100
5338,8140,2018-08-15 16:00:00.000,26.7,100
5339,8140,2018-08-15 17:00:00.000,26.7,100
5340,8140,2018-08-15 18:00:00.000,24.6,100
5341,8140,2018-08-15 19:00:00.000,22.4,100
5342,8140,2018-08-15 20:00:00.000,20.8,100
5343,8140,2018-08-15 21:00:00.000,20.3,100
5344,8140,2018-08-15 22:00:00.000,20.1,100
5345,8140,2018-08-15 23:00:00.000,19.8,100
5346,8140,2018-08-16 00:00:00.000,20.1,100
5347,8140,2018-08-16 01:00:00.000,20.7,100
5348,8140,2018-08-16 02:00:00.000,20.3,100
5349,8140,2018-08-16 03:00:00.000,19.7,100
5350,8140,2018-08-16 04:00:00.000,19.2,100
5351,8140,2018-08-16 05:00:00.000,18.9,100
5352,8140,2018-08-16 06:00:00.000,19.3,100
5353,8140,2018-08-16 07:00:00.000,19.7,100
5354,8140,2018-08-16 08:00:00.000,20.3,100
5355,8140,2018-08-16 09:00:00.000,21.9,100
5356,8140,2018-08-16 10:00:00.000,23.4,100
5357,8140,2018-08-16 11:00:00.000,24.9,100
5358,8140,2018-08-16 12:00:00.000,25.7,100
5359,8140,2018-08-16 13:00:00.000,25.2,100
5360,8140,2018-08-16 14:00:00.000,26.0,100
5361,8140,2018-08-16 15:00:00.000,26.8,100
5362,8140,2018-08-16 16:00:00.000,27.2,100
5363,8140,2018-08-16 17:00:00.000,27.1,100
5364,8140,2018-08-16 18:00:00.000,24.3,100
5365,8140,2018-08-16 19:00:00.000,22.4,100
5366,8140,2018-08-16 20:00:00.000,20.5,100
5367,8140,2018-08-16 21:00:00.000,19.4,100
5368,8140,2018-08-16 22:00:00.000,19.3,100
5369,8140,2018-08-16 23:00:00.000,19.6,100
5370,8140,2018-08-17 00:00:00.000,19.1,100
5371,8140,2018-08-17 01:00:00.000,19.1,100
5372,8140,2018-08-17 02:00:00.000,19.1,100
5373,8140,2018-08-17 03:00:00.000,19.1,100
5374,8140,2018-08-17 04:00:00.000,18.5,100
5375,8140,2018-08-17 05:00:00.000,18.1,100
5376,8140,2018-08-17 06:00:00.000,18.2,100
5377,8140,2018-08-17 07:00:00.000,19.5,100
5378,8140,2018-08-17 08:00:00.000,22.4,100
5379,8140,2018-08-17 09:00:00.000,24.0,100
5380,8140,2018-08-17 10:00:00.000,24.5,100
5381,8140,2018-08-17 11:00:00.000,25.0,100
5382,8140,2018-08-17 12:00:00.000,26.4,100
5383,8140,2018-08-17 13:00:00.000,27.3,100
5384,8140,2018-08-17 14:00:00.000,27.9,100
5385,8140,2018-08-17 15:00:00.000,28.1,100
5386,8140,2018-08-17 16:00:00.000,27.9,100
5387,8140,2018-08-17 17:00:00.000,27.6,100
5388,8140,2018-08-17 18:00:00.000,26.0,100
5389,8140,2018-08-17 19:00:00.000,23.8,100
5390,8140,2018-08-17 20:00:00.000,21.8,100
5391,8140,2018-08-17 21:00:00.000,20.8,100
5392,8140,2018-08-17 22:00:00.000,20.2,100
5393,8140,2018-08-17 23:00:00.000,20.0,100
5394,8140,2018-08-18 00:00:00.000,20.1,100
5395,8140,2018-08-18 01:00:00.000,20.3,100
5396,8140,2018-08-18 02:00:00.000,20.1,100
5397,8140,2018-08-18 03:00:00.000,20.0,100
5398,8140,2018-08-18 04:00:00.000,19.6,100
5399,8140,2018-08-18 05:00:00.000,19.8,100
5400,8140,2018-08-18 06:00:00.000,19.3,100
5401,8140,2018-08-18 07:00:00.000,20.2,100
5402,8140,2018-08-18 08:00:00.000,22.5,100
5403,8140,2018-08-18 09:00:00.000,25.5,100
5404,8140,2018-08-18 10:00:00.000,26.7,100
5405,8140,2018-08-18 11:00:00.000,27.1,100
5406,8140,2018-08-18 12:00:00.000,27.2,100
5407,8140,2018-08-18 13:00:00.000,28.1,100
5408,8140,2018-08-18 14:00:00.000,28.0,100
5409,8140,2018-08-18 15:00:00.000,27.9,100
5410,8140,2018-08-18 16:00:00.000,27.8,100
5411,8140,2018-08-18 17:00:00.000,27.6,100
5412,8140,2018-08-18 18:00:00.000,26.5,100
5413,8140,2018-08-18 19:00:00.000,23.9,100
5414,8140,2018-08-18 20:00:00.000,22.0,100
5415,8140,2018-08-18 21:00:00.000,21.2,100
5416,8140,2018-08-18 22:00:00.000,20.8,100
5417,8140,2018-08-18 23:00:00.000,20.7,100
5418,8140,2018-08-19 00:00:00.000,20.8,100
5419,8140,2018-08-19 01:00:00.000,21.7,100
5420,8140,2018-08-19 02:00:00.000,22.1,100
5421,8140,2018-08-19 03:00:00.000,21.2,100
5422,8140,2018-08-19 04:00:00.000,19.8,100
5423,8140,2018-08-19 05:00:00.000,20.0,100
5424,8140,2018-08-19 06:00:00.000,20.6,100
5425,8140,2018-08-19 07:00:00.000,21.9,100
5426,8140,2018-08-19 08:00:00.000,23.7,100
5427,8140,2018-08-19 09:00:00.000,26.1,100
5428,8140,2018-08-19 10:00:00.000,27.6,100
5429,8140,2018-08-19 11:00:00.000,27.6,0
5430,8140,2018-08-19 12:00:00.000,28.4,0
5431,8140,2018-08-19 13:00:00.000,28.9,100
5432,8140,2018-08-19 14:00:00.000,29.8,100
5433,8140,2018-08-19 15:00:00.000,29.1,100
5434,8140,2018-08-19 16:00:00.000,29.1,100
5435,8140,2018-08-19 17:00:00.000,28.9,100
5436,8140,2018-08-19 18:00:00.000,27.1,100
5437,8140,2018-08-19 19:00:00.000,25.1,100
5438,8140,2018-08-19 20:00:00.000,23.2,100
5439,8140,2018-08-19 21:00:00.000,22.6,100
5440,8140,2018-08-19 22:00:00.000,22.2,100
5441,8140,2018-08-19 23:00:00.000,21.8,100
5442,8140,2018-08-20 00:00:00.000,22.5,100
5443,8140,2018-08-20 01:00:00.000,22.8,100
5444,8140,2018-08-20 02:00:00.000,23.3,100
5445,8140,2018-08-20 03:00:00.000,22.9,100
5446,8140,2018-08-20 04:00:00.000,22.6,100
5447,8140,2018-08-20 05:00:00.000,22.6,100
5448,8140,2018-08-20 06:00:00.000,22.3,100
5449,8140,2018-08-20 07:00:00.000,22.4,100
5450,8140,2018-08-20 08:00:00.000,23.5,100
